image_name,knife,keyboard,elephant,bicycle,airplane,clock,oven,chair,bear,boat,cat,bottle,truck,car,bird,dog,correct
n01514859_3837,8.513532392430955e-05,4.2064655610793975e-05,0.0008271772694649,9.373936895808806e-05,1.1740010828605222e-05,9.358198287102302e-05,0.0015968422981014,0.0001078784303278,0.0045840533101813,0.0002486821830067,0.0033392102790783,0.0002162621089246,0.0005473140454691,7.233069879747116e-05,0.981481403820632,0.0066525842138233,1
n01514859_8222,5.342952485563398e-05,5.1514953379402695e-05,0.0010774790421908,0.0001168180720268,9.306520480432552e-06,2.799342761457136e-05,0.0003039995740182,0.0002055165886083,0.0011435508876161,0.00066466703799,0.0145284721205352,0.000301658575029,0.0002444916850222,3.4047195887856806e-05,0.358033758214643,0.6232032965801021,0
n01530575_3903,0.00027681228944,0.0009604959017706,0.0001949215679734,0.0021839392693168,6.094140046566651e-05,0.0001853615174143,0.0001727937250688,0.011007870844039,0.0005905604500974,0.0004670071819293,0.005767297035032,0.0023443840791587,0.0003443788628347,0.0002439023605272,0.8441453410799735,0.1310539924349578,1
n01531178_2725,0.0009548526300357,0.000234542623044,0.0001447859489577,7.035960006861807e-06,0.0001091565271314,0.000137079812429,3.087010499120213e-05,0.0001843256213096,0.0001550595833984,0.0001683000009962,0.0008097050380258,0.0006222236556918,6.801245217918853e-05,3.116463397924734e-05,0.995239872404372,0.0011030130034514,1
n01537544_8859,5.207632248342264e-06,1.4018699963133708e-05,0.0001201916000188,2.1764696390236143e-06,3.525821852913145e-06,2.1556502375028637e-05,1.950314240858104e-06,2.2595827528362532e-05,7.487393058327907e-06,2.971668544385203e-06,5.193571899785982e-06,2.807248730050153e-05,2.453281683318697e-06,8.856263605454858e-07,0.9993136482616064,0.0004480648416803,1
n01558993_12968,0.0026784428807924,0.0007730652263424,0.0002360556021289,0.0001639038950339,0.0005566337870848,0.0062289536481845,0.0002211999149799,0.0018876481100857,0.0003436043405306,0.001203707323653,0.0009207082943318,0.0026075889563181,0.0009355860121471,6.796806204752446e-05,0.9787010297733378,0.0024739041730007,1
n01558993_14305,2.2576281675264936e-05,8.34995111545858e-06,4.256668323011963e-06,8.924750669308898e-05,9.66766969300318e-05,3.628866408755015e-05,7.030901173677059e-06,1.058436765819452e-05,0.0001019360061808,2.8155889453404193e-05,0.0001195514782782,0.0001185877579545,3.492963576186829e-05,2.9694760326057387e-05,0.997477449247526,0.0018146841868627,1
n01558993_4297,0.0005400440895323,0.0014067289780122,0.0001752266545282,0.0017462885047273,3.6292074088502976e-05,0.0004220255326688,0.0004154556543109,0.0008001713070617,0.0062296543765408,0.0003649398377309,0.0038837511007754,0.0008018794335945,0.0004187232941727,7.15170267212543e-05,0.9779042163403314,0.0047830857952025,1
n01558993_6287,5.203051633053593e-06,4.519062695664604e-06,5.361941329144749e-06,7.285219529676413e-06,1.2207011515978912e-05,2.0097763725822297e-05,1.6899715600936038e-06,1.0548410804009187e-05,3.6434833958551064e-06,2.0565599327957617e-05,3.316943812350606e-05,2.2321086386595263e-05,4.4403986215987234e-05,1.3238622712707968e-05,0.999654191705581,0.0001415536454628,1
n01582220_9857,6.417749773624254e-05,6.407664715900022e-05,9.879872416211438e-06,7.077964718029637e-06,1.1395031308333675e-06,6.173169301160637e-06,1.0256246907935517e-06,1.9876407479239753e-05,5.34936094227763e-06,3.715863608194116e-05,1.5005730908282992e-05,0.0001929823974932,7.024203215524468e-06,4.121632194423623e-06,0.9991175046260832,0.0004474267264496,1
n01592084_2422,1.2590801598357714e-07,1.2703815353401158e-07,1.0624105940450362e-09,5.8943477204995065e-09,1.971343282324609e-07,4.228680631358073e-09,2.1266966186291933e-08,1.1834818602019924e-08,7.492571641378996e-08,2.79918750478461e-08,4.861420569754514e-07,8.628717856231907e-08,2.662758103804195e-08,3.6618245624430772e-09,0.9999963865677972,2.413428248716818e-06,1
n01592084_3955,0.010663190382777,0.0009729183127719,0.0005981818489601,0.0001377397351298,5.685460857788254e-05,0.0007147803275383,5.627288854512586e-05,0.0017104943741572,0.000222462807158,0.0001211940967343,0.0022509048417691,0.0163909472231249,3.485662927295749e-05,0.0001023217198259,0.9485159446372984,0.0174509355663586,1
n01601694_10499,1.7098762432289003e-06,2.873941204164857e-06,9.06491751536703e-06,3.229873776208649e-07,4.7393512941370707e-07,1.3557101119397345e-06,2.203711977908626e-06,2.0337570870635463e-06,6.8837608975007786e-06,1.507384978545472e-05,3.6910406905857024e-06,8.005866640554104e-06,7.046960444898497e-07,5.646457058161595e-07,0.998503337089436,0.0014417002141527,1
n01601694_9470,4.419078802952384e-07,6.092805369153057e-07,3.238207829897926e-07,1.8404892853515091e-06,7.923126082469412e-07,4.822674932891072e-07,1.7722867340059755e-06,2.7489458638206763e-06,1.9072140025101573e-06,9.68001771483255e-06,6.590008615085083e-06,3.818477116092513e-06,2.7758218795547803e-06,3.307584813190598e-07,0.9999385029166667,2.7383474338815204e-05,1
n01616318_3247,8.009493740551644e-06,8.375029808243558e-06,0.0001859804289644,4.0108589287171654e-05,2.7291504701293116e-06,2.8086678740620596e-06,1.7482260172124603e-06,1.2052789256123443e-05,0.0003186607340689,7.014709261778023e-05,8.068354233137244e-05,1.5487501188219272e-05,1.8991542582164275e-05,1.3843507735049311e-05,0.998967131890566,0.0002532418134923,1
n01622779_1364,0.0001033742179623,2.6554948921525612e-05,8.236917248290466e-05,5.9212814488433467e-05,1.874787099010315e-05,0.0001288960501035,1.636260362083242e-05,0.0001246644505399,0.0001866191512427,7.905554871490203e-05,0.0041490924029814,0.0001589454176161,0.0002019002716166,1.637940291055091e-05,0.9769771461490654,0.0176706795267424,1
n01622779_1961,1.0155911632504674e-05,5.032592199189068e-06,7.146172518599629e-07,4.476472593569683e-06,1.4770613433692677e-06,7.421159028980413e-06,1.1025389176801314e-05,1.1126178230972271e-05,4.856804802605883e-05,4.682707686349003e-06,0.0001020116170506,3.332333429457491e-05,1.0905193091886806e-05,4.97304088865738e-06,0.9832466938901966,0.016497412787308,1
n01622779_9829,1.447103105603256e-08,2.7056528212896956e-09,1.3140328752853115e-09,9.071333535034442e-09,1.186412192134089e-09,5.623118245660553e-08,2.489347964473755e-09,2.5556349467578277e-08,4.354881260789552e-09,6.899290150159943e-09,2.6533855917263543e-06,1.1557508518144991e-08,1.1896962645050424e-08,3.73685398977107e-09,0.9999961249462808,1.070197288513906e-06,1
n01795545_1515,1.376243285359834e-09,5.990410414272756e-09,1.0724948034899301e-08,6.595939307389431e-09,9.004663277208443e-10,1.8462911550166442e-09,2.6802769293290835e-10,1.827791856273103e-08,5.0101820048577654e-08,4.938952098998983e-09,2.279889275645543e-07,7.304539376012558e-08,2.5615143341154412e-08,1.609196999083012e-09,0.9999956651342712,3.905586050082845e-06,1
n01795545_9555,0.0001478585065171,4.855508658582001e-05,0.0003712234629693,0.0002419138347694,4.84126728368843e-05,0.0003464893488296,2.4202458099855167e-06,0.0001403099929743,0.0004318926770419,0.0001303005164454,0.0003965633391617,0.0011841011743134,9.360075859453558e-05,5.529728499316951e-05,0.9917961486660738,0.0045649124320833,1
n01796340_11254,1.0109654063423144e-06,1.1957213168837235e-06,1.4512911008904876e-07,3.648258711613052e-06,1.0196342895642596e-06,5.355144014749432e-07,2.576222635882577e-07,1.4745682977532729e-06,1.8295817281044995e-06,4.600712137029069e-06,2.1620114722506983e-05,2.2015816289215917e-05,3.086599358505844e-06,9.602475803460144e-07,0.9990989019658674,0.0008376975485196,1
