image_name,knife,keyboard,elephant,bicycle,airplane,clock,oven,chair,bear,boat,cat,bottle,truck,car,bird,dog,correct
n01514859_3837,0.0001099956459262,0.0001731033954975,0.0052487025505417,0.000461136477489,0.0002274233894612,0.001352503252944,0.0889949992686927,0.0006335990834809,0.0458051836800642,0.0004796578946936,0.0347075760903194,0.0027605039444352,0.0209465123726297,5.289923498308021e-05,0.7596351045203017,0.038411099198539,1
n01514859_8222,3.6834461435357542e-06,2.911600070963003e-05,3.953285765860359e-05,5.602546929619296e-06,0.0001023059056915,2.004477005633562e-05,6.045035923490165e-05,6.954635423705447e-05,0.0020983194132365,1.7525744067409888e-05,0.3254245699407318,0.0001189966393706,4.479633735431681e-05,5.734718318591833e-06,0.6629752603643906,0.0089845146018688,1
n01530575_3903,6.194122433994535e-05,5.275953365059429e-05,0.0001344390674773,0.0019040641348654,3.443683698797069e-05,0.0004725580542524,8.588777182551845e-05,0.0006509141694078,0.0001685068408773,0.0001226583647489,0.0009121034808868,0.000583771515964,2.2455476308515694e-05,9.02548130588252e-06,0.9940247332012376,0.0007597448458634,1
n01531178_2725,5.743934205643696e-06,7.169280834683842e-07,6.210640465418657e-07,2.949387188571408e-06,1.8005496873593456e-06,1.495326923155416e-06,4.855935472212497e-07,5.826272218267859e-07,4.9636393178955035e-05,6.631193742591417e-06,3.981646587506456e-05,2.604841471976012e-06,2.5880384038038204e-06,1.9394153143123718e-07,0.9997152837772884,0.0001688499376039,1
n01537544_8859,6.319890034374385e-08,8.513800368178832e-09,1.0134952091853704e-07,1.0843077619580402e-08,5.737177653179716e-07,2.7514472787769285e-07,2.83714057679548e-08,5.4438174137147614e-08,1.678391189818898e-07,1.3473364499779702e-08,6.038147127308e-08,1.6992659030321792e-07,3.152310742252471e-08,1.4563199544466887e-09,0.99999796595692,4.73865735344399e-07,1
n01558993_12968,7.948005252358457e-06,4.957798942371839e-06,1.0882964296149336e-05,5.750122034126791e-06,3.608231329393421e-06,9.472960952768112e-05,5.95260544166572e-06,5.313927554819027e-06,3.989919995591787e-06,6.230362937163961e-06,4.7838530365258505e-05,2.0974821863026937e-05,3.999333446033777e-06,8.853801968607005e-07,0.9996972527636592,7.96856231583879e-05,1
n01558993_14305,1.2356529078571971e-11,4.296382073652987e-11,7.396243594505355e-12,8.249714518289318e-10,1.2165202131904091e-09,1.2943734212046283e-10,3.089396177692677e-11,1.5734859081254443e-10,1.0384665079914719e-10,6.262392869566199e-11,3.758979139353654e-09,2.243536000924259e-09,6.860389064293108e-11,1.943936276546911e-11,0.9999999867116977,4.6093853267364375e-09,1
n01558993_4297,0.0001622372465544,0.000196041439166,0.0001154378816073,0.0001101178783891,6.103854105069998e-05,0.0002585494630499,0.0001003715769216,9.82955137386018e-05,0.0524750887972298,8.826635562917327e-05,0.0207085808513377,0.0004824562619618,9.21183437655129e-05,2.506302346245876e-05,0.8304167748147022,0.0946095620114332,1
n01558993_6287,5.490152638238415e-09,4.207246522676712e-09,4.1434259958860615e-09,2.2330513216742993e-08,2.435714533545616e-06,2.614269176037068e-08,1.6548535112229115e-09,9.246066828355904e-09,1.4065691877369592e-08,1.570829593335639e-07,3.090108615776292e-07,1.2087416458367533e-07,5.3355916227471854e-08,4.854404160126645e-09,0.9999958918162088,9.400103094527704e-07,1
n01582220_9857,0.002806968733992,0.0011914346704769,0.0001157106811283,0.0001831985254634,8.781456561878497e-05,0.0002578322476367,4.313615456440492e-05,0.0002284064426431,0.000650387147332,0.0001082853418516,0.0003056357724116,0.0011822113181669,0.0001003625870314,3.285975771779952e-05,0.991338635640794,0.0013671204131703,1
n01592084_2422,5.868817034776181e-09,5.573892441461175e-09,7.897548794620883e-10,1.4187870156568845e-08,1.4501268662427973e-08,2.526945428869725e-09,1.0275037489862254e-08,2.9528117178070107e-09,9.683268010439547e-08,6.458384556371883e-09,3.8270319586338884e-07,4.5517632873774445e-08,4.388152471561973e-09,8.59256540310114e-10,0.9999987041527142,7.024115854903549e-07,1
n01592084_3955,0.0001548872428909,3.3331076854974306e-05,1.21379101241603e-05,7.051765410690489e-06,6.639850038945308e-05,4.315517470156706e-05,1.1350638533297502e-05,3.9493776725721186e-05,2.8235832467253686e-05,1.088423409934787e-05,0.0001076914505028,0.0007144020244148,6.737279096615861e-06,1.5432031741749254e-06,0.9986149544988068,0.0001477453918074,1
n01601694_10499,2.6809741665223383e-08,1.8270872893991062e-08,2.2264637043096625e-07,8.864047181160637e-09,3.58658888874967e-08,2.1548396803730445e-08,5.992785576414341e-09,1.3546918872249136e-07,1.4490507252187085e-06,5.672037619091187e-07,1.1112709754239709e-07,2.883674230047562e-07,7.162650145944162e-09,2.924139492349698e-09,0.9999763345888244,2.076410808626571e-05,1
n01601694_9470,7.205226321164882e-07,2.4742293556649393e-06,4.8225622070632956e-08,6.425517187875581e-07,1.4094445988217096e-07,3.078956388547562e-07,5.973183024524256e-07,5.243076528078598e-06,1.943941245384977e-07,1.070660552316261e-06,4.7000359830374614e-05,3.109475383867981e-06,1.3532668818334614e-07,1.244538947002446e-07,0.9998308691403868,0.0001073214248814,1
