image_name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
n01514859_3837,bird,dog,cat,bear,elephant,oven,bicycle,bottle,knife,clock,chair,truck,boat,airplane,car,keyboard
n01514859_8222,bird,dog,cat,bear,chair,elephant,bottle,oven,knife,bicycle,boat,truck,keyboard,car,airplane,clock
n01530575_3903,bottle,clock,bird,chair,knife,bicycle,elephant,dog,boat,cat,keyboard,airplane,bear,truck,car,oven
n01531178_2725,bird,cat,dog,bear,elephant,knife,boat,clock,bottle,chair,truck,bicycle,car,airplane,keyboard,oven
n01537544_8859,bird,bottle,cat,bear,dog,knife,elephant,boat,airplane,truck,chair,clock,bicycle,keyboard,oven,car
n01558993_12968,bird,bottle,dog,cat,knife,clock,bear,boat,bicycle,airplane,elephant,chair,keyboard,car,truck,oven
n01558993_14305,bird,cat,bear,dog,airplane,bottle,knife,boat,bicycle,elephant,truck,chair,oven,keyboard,clock,car
n01558993_4297,bird,bear,dog,cat,bottle,elephant,keyboard,bicycle,chair,knife,truck,oven,clock,car,boat,airplane
n01558993_6287,bird,dog,cat,airplane,bottle,bear,elephant,boat,car,clock,bicycle,truck,knife,chair,keyboard,oven
n01582220_9857,bird,dog,bear,cat,elephant,airplane,knife,oven,chair,boat,keyboard,bicycle,bottle,truck,car,clock
n01592084_2422,bird,knife,dog,cat,airplane,bottle,boat,bear,bicycle,keyboard,elephant,chair,clock,truck,car,oven
n01592084_3955,knife,bird,clock,bottle,dog,chair,cat,bear,keyboard,airplane,truck,oven,boat,elephant,car,bicycle
n01601694_10499,bird,dog,boat,elephant,bear,bottle,knife,airplane,cat,truck,car,keyboard,bicycle,clock,chair,oven
n01601694_9470,bird,cat,dog,bear,boat,knife,bicycle,bottle,oven,keyboard,elephant,chair,truck,airplane,car,clock
n01616318_3247,bird,bear,cat,bicycle,dog,elephant,boat,bottle,knife,truck,chair,car,airplane,oven,keyboard,clock
n01622779_1364,bird,dog,cat,bear,clock,bottle,elephant,knife,boat,chair,bicycle,truck,car,keyboard,airplane,oven
n01622779_1961,bird,dog,cat,bottle,bear,oven,knife,chair,elephant,keyboard,clock,bicycle,boat,airplane,truck,car
n01622779_9829,bird,dog,cat,bottle,bear,oven,keyboard,elephant,chair,knife,clock,bicycle,truck,car,boat,airplane
n01795545_1515,bird,dog,cat,bear,elephant,bottle,bicycle,boat,clock,truck,airplane,knife,keyboard,car,chair,oven
n01795545_9555,bird,dog,bear,elephant,cat,bottle,bicycle,boat,knife,clock,truck,chair,airplane,keyboard,car,oven
n01796340_11254,bird,dog,bear,cat,bicycle,oven,bottle,airplane,boat,truck,elephant,clock,chair,knife,keyboard,car
n01796340_5058,bird,cat,dog,bicycle,bear,bottle,boat,airplane,knife,elephant,truck,chair,oven,car,keyboard,clock
n01798484_2289,bird,bear,dog,elephant,cat,chair,bottle,clock,keyboard,truck,boat,knife,bicycle,airplane,car,oven
n01798484_3762,bird,chair,elephant,bottle,keyboard,dog,cat,boat,clock,bear,knife,airplane,truck,car,bicycle,oven
n01798484_3874,bird,dog,elephant,bear,cat,bottle,bicycle,knife,clock,chair,oven,truck,boat,car,airplane,keyboard
n01798484_5988,bird,dog,bear,cat,elephant,chair,keyboard,bottle,bicycle,boat,truck,car,knife,clock,oven,airplane
n01817953_1534,dog,bird,bear,cat,oven,elephant,knife,bottle,keyboard,clock,truck,chair,bicycle,boat,car,airplane
n01818515_2312,bird,airplane,dog,cat,bear,knife,bottle,keyboard,clock,chair,elephant,truck,boat,oven,car,bicycle
n01818515_7947,bird,cat,bottle,knife,dog,keyboard,bicycle,chair,bear,clock,elephant,truck,boat,oven,car,airplane
n01818515_8968,elephant,bottle,bird,bicycle,cat,chair,dog,truck,bear,clock,keyboard,boat,car,knife,airplane,oven
n01819313_3638,bird,bottle,cat,knife,bear,dog,boat,oven,keyboard,chair,clock,truck,elephant,bicycle,airplane,car
n01820546_1354,bird,dog,bear,elephant,cat,bottle,bicycle,boat,clock,knife,truck,airplane,chair,car,oven,keyboard
n01820546_4631,bird,dog,bear,cat,bicycle,elephant,bottle,clock,knife,chair,keyboard,airplane,oven,boat,truck,car
n01824575_2244,bird,bear,cat,dog,keyboard,bottle,clock,knife,elephant,oven,chair,bicycle,truck,boat,car,airplane
n01824575_2746,bird,cat,dog,bicycle,bear,elephant,airplane,bottle,knife,chair,boat,oven,keyboard,truck,clock,car
n01824575_3514,bird,dog,cat,bear,oven,elephant,bottle,knife,clock,bicycle,keyboard,truck,chair,boat,car,airplane
n01828970_2030,bird,clock,bottle,knife,dog,chair,airplane,cat,boat,keyboard,bicycle,elephant,bear,truck,car,oven
n01829413_4190,bird,cat,keyboard,bottle,dog,car,boat,clock,knife,elephant,bicycle,bear,truck,chair,oven,airplane
n01829413_5505,bird,dog,bottle,cat,bear,knife,clock,chair,keyboard,bicycle,boat,airplane,oven,car,elephant,truck
n01843065_7445,bird,dog,cat,bear,knife,bottle,boat,oven,airplane,chair,keyboard,elephant,clock,bicycle,truck,car
n01855032_5743,bird,dog,bear,elephant,boat,cat,airplane,truck,bottle,knife,bicycle,car,keyboard,chair,oven,clock
n01855672_7426,bird,dog,bottle,elephant,bear,boat,car,truck,chair,cat,keyboard,knife,clock,bicycle,airplane,oven
n01860187_210,bird,dog,bottle,boat,elephant,bear,cat,chair,airplane,knife,keyboard,truck,clock,oven,car,bicycle
n01860187_38598,bird,dog,bear,boat,elephant,cat,bottle,bicycle,knife,truck,chair,car,clock,keyboard,oven,airplane
n01860187_7878,bird,dog,cat,bicycle,bear,bottle,elephant,oven,keyboard,clock,chair,car,boat,truck,knife,airplane
n02002556_139,bird,clock,cat,airplane,dog,bottle,boat,keyboard,elephant,knife,chair,bicycle,bear,truck,car,oven
n02002556_17975,bird,bear,dog,cat,elephant,bicycle,truck,boat,bottle,oven,car,chair,clock,keyboard,airplane,knife
n02002556_1936,bird,dog,bear,truck,bottle,elephant,boat,cat,knife,chair,car,oven,clock,bicycle,airplane,keyboard
n02002724_1654,bird,dog,cat,bottle,bear,knife,bicycle,boat,elephant,clock,airplane,chair,keyboard,truck,oven,car
n02006656_11301,bird,dog,cat,bear,elephant,bottle,boat,chair,knife,clock,bicycle,truck,keyboard,oven,airplane,car
n02006656_30849,bird,dog,elephant,bear,cat,knife,clock,chair,bottle,boat,airplane,keyboard,car,oven,bicycle,truck
n02007558_7614,bird,dog,bottle,elephant,chair,bear,clock,keyboard,cat,knife,oven,boat,bicycle,airplane,truck,car
n02009229_2294,bird,clock,knife,airplane,dog,bottle,cat,elephant,chair,bear,boat,keyboard,truck,oven,car,bicycle
n02011460_5735,bird,knife,chair,bottle,cat,dog,elephant,bicycle,clock,truck,keyboard,boat,bear,oven,airplane,car
n02011460_7877,bird,dog,cat,bicycle,bear,keyboard,bottle,truck,car,elephant,knife,clock,boat,chair,oven,airplane
n02013706_1024,bird,cat,bear,dog,elephant,bottle,oven,airplane,chair,bicycle,keyboard,knife,truck,boat,clock,car
n02013706_6035,bird,dog,airplane,bicycle,elephant,bear,bottle,cat,boat,knife,truck,clock,keyboard,car,chair,oven
n02017213_15262,bird,dog,boat,keyboard,bear,knife,bicycle,chair,elephant,bottle,cat,airplane,truck,car,clock,oven
n02017213_17013,bird,dog,boat,bear,elephant,bicycle,bottle,cat,chair,airplane,knife,car,truck,oven,keyboard,clock
n02017213_4855,bird,dog,bear,cat,elephant,bottle,chair,oven,clock,boat,bicycle,knife,truck,car,keyboard,airplane
n02025239_2481,bird,dog,cat,bear,boat,bicycle,bottle,oven,chair,keyboard,car,truck,elephant,clock,knife,airplane
n02025239_3073,bird,dog,boat,cat,bear,bicycle,bottle,elephant,chair,car,airplane,truck,oven,keyboard,knife,clock
n02025239_7274,bird,dog,bear,boat,elephant,bicycle,cat,bottle,keyboard,knife,airplane,truck,chair,oven,clock,car
n02027492_1678,bird,dog,bear,boat,cat,knife,oven,airplane,bottle,chair,truck,elephant,keyboard,bicycle,clock,car
n02027492_20576,bird,dog,cat,bicycle,oven,boat,chair,bottle,bear,elephant,clock,keyboard,knife,airplane,truck,car
n02027492_2457,bird,oven,dog,bear,bottle,knife,elephant,clock,cat,bicycle,boat,chair,truck,keyboard,airplane,car
n02027492_9899,bird,bottle,dog,clock,elephant,cat,knife,chair,boat,bear,bicycle,oven,truck,airplane,keyboard,car
n02028035_23375,bird,dog,bear,boat,cat,elephant,bicycle,airplane,truck,bottle,knife,clock,car,oven,keyboard,chair
n02028035_26229,bird,dog,bear,cat,knife,boat,elephant,keyboard,airplane,bottle,chair,bicycle,truck,clock,car,oven
n02028035_4569,bird,dog,elephant,cat,chair,bicycle,bottle,bear,boat,oven,clock,knife,truck,keyboard,airplane,car
