image_name,knife,keyboard,elephant,bicycle,airplane,clock,oven,chair,bear,boat,cat,bottle,truck,car,bird,dog,correct
n01514859_3837,3.304085288048346e-05,1.1037585683035786e-05,9.172055977137576e-05,1.8076893668456803e-05,2.4962542399198526e-06,1.3583664502825635e-05,9.202450599090682e-05,2.0153003584765028e-05,0.000460877894365,4.357343437525871e-05,0.0004236632675075,6.570964730557443e-05,7.542404446606598e-05,9.19363809745682e-06,0.9978807943199156,0.0007586304336455,1
n01514859_8222,7.41990808736133e-05,7.740460943669664e-05,0.0004363224761639,0.0001745288297965,1.2874355082345851e-05,4.7699143989451925e-05,0.0003408216785305,0.0002460782694841,0.00113451973659,0.0009564147173916,0.0062585608774649,0.0004514908578738,0.000241665852831,4.022654890368885e-05,0.5625551367120112,0.4269520562535762,1
n01530575_3903,3.6261777985946414e-05,0.0002006055087093,8.796775480639788e-06,0.000108552111903,1.3815389166179644e-05,3.35227189654153e-05,2.1559392158514444e-05,0.000703302598399,3.76862946509879e-05,5.077270510648312e-05,0.0003855710662382,0.0001917148875119,2.8794542519659133e-05,1.6536652518891834e-05,0.9948201792630657,0.00334232831562,1
n01531178_2725,0.0001622295825367,3.47173237412649e-05,1.2219184591620856e-05,1.0077146162669784e-06,2.2213384100644695e-05,1.9523298583207393e-05,1.1283044599247754e-05,3.2527024784948564e-05,0.0001063724635648,3.5350235680650796e-05,0.0003288655390063,9.105167739015148e-05,2.3155079220708655e-05,6.340135783795906e-06,0.9988406430040976,0.0002725013077019,1
n01537544_8859,7.980321670623118e-06,2.2596996976072677e-05,8.88029415990699e-05,2.2363263059419304e-06,1.927690136379142e-06,3.134340036492243e-05,2.8797681399027212e-06,4.4379521550653735e-05,6.575818965007033e-06,2.399664711563284e-06,5.835116065799296e-06,4.276969588439694e-05,2.4220539599573417e-06,1.461597659945623e-06,0.9992004405419168,0.0005359485440927,1
n01558993_12968,0.0025668289391606,0.0005713599579219,0.0002758871972798,0.0002892786977214,0.0007377683705305,0.0091789047278323,0.0001862529821351,0.0017038904558812,0.0004948045788125,0.0017053680994545,0.0011307319207983,0.0024128352681826,0.0014520553576579,6.889771193557339e-05,0.9748155772561338,0.0024095584785614,1
n01558993_14305,1.6898109784769498e-05,6.913496218465667e-06,5.584636342237151e-06,0.0001486781995614,9.615677211587648e-05,4.387398350047745e-05,5.691661205207889e-06,1.3945322736290622e-05,6.368364535008302e-05,3.071438712711038e-05,8.597885728532169e-05,0.0001131884770314,3.060818620145058e-05,2.161998015943037e-05,0.9974095391127784,0.0019069251726019,1
n01558993_4297,6.0260707106083345e-05,0.0002422848129437,1.038552376340496e-05,4.415820255194552e-05,7.013124127770872e-06,4.823063791236233e-05,3.567843788817058e-05,6.458867640185719e-05,0.0013641467776801,8.598705304850077e-05,0.0010049161504055,0.0001809193404851,0.0001037868784797,9.504116202648018e-06,0.9957689226080636,0.0009692169529391,1
n01558993_6287,5.8660844766163576e-06,5.2206243154849575e-06,7.053682823402238e-06,1.641110016519526e-05,1.4922083190958292e-05,2.4978017199556097e-05,1.875288821239096e-06,1.0006467633425723e-05,5.592100658799981e-06,2.5907791124147916e-05,3.435398227948369e-05,4.471860988895317e-05,5.5009602898549425e-05,1.9049486110231543e-05,0.999515419880206,0.000213615198208,1
n01582220_9857,4.976776860556609e-05,4.182445361310051e-05,3.878933209904547e-06,2.9300113778034467e-06,5.374721261445326e-07,6.9708551560202415e-06,7.482748591311894e-07,1.2724464082965173e-05,8.686976553547464e-06,1.8087112486175693e-05,1.2857621877291654e-05,0.0001011153838931,4.36649101064549e-06,3.0143056688732485e-06,0.9993812891024474,0.0003512007730322,1
