image_name,knife,keyboard,elephant,bicycle,airplane,clock,oven,chair,bear,boat,cat,bottle,truck,car,bird,dog,correct
n01514859_3837,6.410186852926839e-05,0.0001080612318805,0.0017965689382762,0.0004158446901461,3.269716028892794e-05,0.000123218448616,0.0010281678105125,0.0001758089789802,0.0952418693309993,0.0002146209092016,0.0020822376466651,0.0005698735058279,0.000764842646501,0.0001545424511189,0.7405488635953018,0.1566786807871539,1
n01514859_8222,0.0006391075735236,9.857796729977222e-05,0.0227518977100486,0.0043930126156248,3.4920124098650184e-05,7.242652627123043e-05,0.0242726345508107,0.0007135120882105,0.0515088817068939,0.0039366828820482,0.2368745438962136,0.0020095212537593,0.0032438987113821,0.0002407163910471,0.4322235825156676,0.2169860834870996,1
n01530575_3903,0.0005515504094448,8.872891684506376e-05,0.0010511030712648,0.0073906576673233,0.0001366211955135,0.0001594729279056,0.0004554650266444,0.0426816886970548,0.0007081328182553,0.0030294090887556,0.0020958905515114,0.0006758175513154,0.000142619169108,8.801406403373985e-05,0.9223866866133148,0.0183581422317091,1
n01531178_2725,0.0001046132290889,3.758229559944632e-05,3.75562494297269e-05,6.756831340374838e-05,6.684279802930568e-05,2.6192845103809015e-05,4.995110796211707e-05,0.0001553859981927,3.301551306959298e-05,8.635123773716921e-05,0.0011273985263075,0.0001315698906431,5.828517161719941e-06,1.0991361384119095e-05,0.9970525225298744,0.0010066295870127,1
n01537544_8859,3.4633847120608915e-05,2.3990473351507076e-06,4.728963428853974e-05,1.3995501698550504e-05,1.101899684327951e-06,2.967062111090596e-06,1.842356800583739e-05,1.7778588380457005e-05,9.02980468123533e-05,9.01337518956234e-06,4.468296143244655e-05,2.1878194716234743e-05,3.0980055465174603e-06,1.7317536215475042e-06,0.999614270770085,7.643774397175353e-05,1
n01558993_12968,1.9859225825039493e-06,5.2486358735423663e-08,2.8563689330494696e-07,3.110000298791981e-07,6.5854964048146885e-09,1.5939656720702332e-07,1.5607580472198648e-07,1.7678073812798077e-08,3.084429991440668e-07,8.337373663591702e-08,2.276839876906013e-07,4.683692166129937e-07,4.5116115608804334e-08,1.9285393403957225e-08,0.9999885975119128,7.275434831645703e-06,1
n01558993_14305,1.8615052075384917e-07,3.751326345110339e-08,1.707568903855813e-08,9.477040037449976e-06,1.2988666690984856e-08,8.085427036897544e-08,1.3405885273275522e-07,1.7435674131325312e-08,1.281880366029754e-07,2.889503093501495e-07,2.921470578111738e-07,1.8063745624795772e-05,1.4835594366709526e-07,1.7016330173153457e-07,0.9999643216653618,6.623667389635082e-06,1
n01558993_4297,0.0017466573286062,0.002741129889931,0.0044542992460269,0.0028898672344475,0.0004464413521346,0.0017655161731561,0.0060166051167244,0.0025321638382796,0.0699449242525927,0.001144519438132,0.019450123326216,0.0150397339038792,0.0019724197678624,0.0026950039153814,0.8188698903281584,0.0482907048884708,1
n01558993_6287,1.4188534246423872e-08,5.9785858199321465e-09,3.323505721043264e-09,1.9390256981482188e-07,2.5360558346932962e-08,1.3750609934288294e-08,1.6252070420645116e-08,5.193393696874169e-09,3.360554733461703e-08,4.310018541068733e-07,1.903951235508295e-07,6.990428986604201e-07,2.6917713716762904e-08,1.0779054605885693e-07,0.999995860981714,2.372314774674527e-06,1
n01582220_9857,0.0001554215244455,4.27433274886079e-05,0.0004620987999057,0.0001479587028389,0.0001354270682847,0.0001191646841414,0.0001604320678918,0.0001623332515678,0.0033521254451133,0.0002811632097964,0.0003913256003726,0.000271810390054,6.997904684196809e-05,9.853571719266896e-05,0.9820175265689728,0.0121319545950912,1
