image_name,knife,keyboard,elephant,bicycle,airplane,clock,oven,chair,bear,boat,cat,bottle,truck,car,bird,dog,correct
n01514859_3837,9.586111893831988e-05,0.0021551973222944,0.0473597348072447,0.0009751874773612,0.0001858896030993,0.0005325274668898,0.0085183110684801,0.0006376382779049,0.1463246599023998,0.0002821779613402,0.1167319194599123,0.0010702027393188,0.0067559511741529,0.0027455059679479,0.3190297921599174,0.3465994434927972,0
n01514859_8222,6.484629156943473e-05,0.0006506605332854,0.0080271062683445,0.0008416584607514,5.014764955567403e-06,0.0002189610714136,7.721183061796948e-05,0.0064312432510173,0.0015452664107427,1.2094974419138171e-05,0.0038989961788801,0.0003784935150693,0.0006549056907557,7.99094066953597e-05,0.0380194612399314,0.9390941701115506,0
n01530575_3903,0.001328570485171,0.0035841828160484,0.001572319034931,0.0026636805966467,2.9590368410925755e-05,0.0020806426062345,0.0003960476736672,0.8968947119029231,0.0001266877104372,0.0002064343404747,0.0035293791021463,0.0014244975529235,7.992196287033068e-05,0.0001219848065659,0.0777302156343633,0.0082311334061849,0
n01531178_2725,0.0003029275081195,0.0005881443902865,0.0012872621424563,0.0002814873229255,2.3161394005692023e-05,0.0001547366259424,0.0004432519637504,9.913055074175988e-05,0.0002232504184445,0.0001483502269276,0.012029634514909,0.0010949404760828,0.0002108264861521,7.733913244940644e-05,0.7789641581244329,0.2040713987223729,1
n01537544_8859,8.927310611415172e-05,8.487950593822198e-05,0.0018630910801933,0.0002210784679279,1.3756080692257552e-05,0.0002642140109976,2.374712624093404e-05,0.0001470430957833,1.5284878522098667e-05,3.8673708940435694e-05,0.0002134953691593,0.00014877849662,8.37751081186335e-05,9.532799387236104e-05,0.9931355299914134,0.0035620519794657,1
n01558993_12968,2.549789648722558e-05,3.3332382467425304e-06,5.45724060299397e-06,9.267644044112876e-06,1.0475663012758884e-06,8.515793348873344e-05,1.6520218477099798e-06,0.000197230537237,4.0113896442147275e-07,6.046150520056823e-07,1.5373776961428222e-05,5.126222262794388e-06,5.5279654740716465e-06,2.146283573817327e-06,0.999591163614384,5.101230507172975e-05,1
n01558993_14305,4.25551566908784e-08,2.227882844931691e-06,1.7598391090507815e-08,1.1386869723803544e-06,5.30207646803826e-07,5.552830811218174e-07,1.1214936047852977e-07,3.6846321972998907e-07,2.4587838926868733e-07,2.4370949107879778e-08,4.99926605385005e-07,6.192224010603454e-06,3.686733931470318e-07,1.01033471399123e-07,0.9999836256827992,3.9493837085519474e-06,1
n01558993_4297,0.0019452076536865,0.0169543538075378,0.0051558878031689,0.0095411966092536,0.0001338447928232,0.0079264021696403,0.1015332438144535,0.0110255834460504,0.1917670089629837,0.0010477818595913,0.0301454974833861,0.0105159895894446,0.0044845353523207,0.0059046565075573,0.399825057399604,0.2020937527484971,1
n01558993_6287,1.935110893449688e-09,1.805557099022098e-08,4.165682402651583e-10,1.5347112121297028e-08,4.409955103260611e-09,1.275225871874427e-08,4.1121199278939276e-10,7.513157072995618e-09,8.037484506621165e-10,5.9479665059581925e-09,3.0556028929258335e-08,6.512595942188942e-09,1.2519975835572271e-08,7.712994587030269e-09,0.9999996284074412,2.4669830333690713e-07,1
n01582220_9857,5.6809808479311694e-05,0.000406970937146,7.296646247776616e-05,8.349561537538448e-05,2.0969565854165093e-06,5.7889967699912296e-05,1.992506660298292e-05,4.0929343172538415e-05,2.138983361511083e-05,1.4198593010934417e-05,0.0001180904537274,0.0005479004972254,5.192386190329419e-05,0.0001037246406032,0.9967543553256704,0.0016473326367046,1
n01592084_2422,1.2108020694410345e-07,8.480391981458092e-08,5.1078522206023925e-09,3.4839187321853636e-08,4.51254311675031e-08,8.018620598444955e-08,8.139393147965183e-09,1.6545149338122574e-08,2.123346508278965e-07,1.5811117409156783e-08,3.812307663677615e-07,3.38858222128594e-08,1.37129311765913e-08,3.915586746260947e-09,0.999994796026999,4.1472547802970044e-06,1
n01592084_3955,0.0002442776641096,0.0001230219737125,8.660179978286443e-06,8.930904830899554e-07,6.12184063383779e-05,0.0001489261709484,4.5945144643161985e-05,2.9016339913125937e-05,0.0003958096522839,8.269254198724783e-06,0.0003269211102924,8.406932796509297e-05,1.4662504208761189e-05,4.66835601222979e-06,0.9966301335866744,0.0018735072382376,1
