image_name,knife,keyboard,elephant,bicycle,airplane,clock,oven,chair,bear,boat,cat,bottle,truck,car,bird,dog,correct
n01514859_3837,0.0019977996922083,0.0005285603425579,0.0223963582014503,0.003988915377044,0.0006370938169258,0.0017652011853215,0.0116526243123075,0.0021957957389735,0.0331736683820223,0.000944993719707,0.085746992515612,0.0037732954005735,0.0012468030508654,0.0006537795317875,0.6327421696789677,0.1965559490536752,1
n01514859_8222,0.0011253873446612,5.855448288187672e-05,0.0044217582636932,0.0012019658485369,5.514288263932748e-05,2.5255424891520643e-05,0.0016576170183095,0.0079139482423052,0.0187707845167801,0.0006410340687294,0.0564209871689869,0.0013254347784572,0.0001640037975881,0.0001282721745457,0.8654369615066173,0.040652892480376,1
n01530575_3903,0.0875642619482664,0.0077252271475471,0.0656212282254641,0.0137176036865875,0.0056996156077867,0.3836141558732636,0.0011370588994422,0.0962897451056694,0.0028364609899915,0.0195618882087012,0.0061814132592037,0.219732216735728,0.0011866559066405,0.001548498566421,0.0708628484354342,0.0167211214038523,0
n01531178_2725,0.0091265471571497,0.0005043318900011,0.0118186240141167,0.0018748171185842,0.000902985377403,0.0047536231777654,0.0005216506367891,0.0040678450655062,0.0135988519737411,0.0079770233044645,0.0786818671742059,0.0045810639396441,0.0030511430302882,0.0011870623084674,0.8292201954307566,0.0281323684011161,1
n01537544_8859,0.0182004868221179,0.0017420024979665,0.0148537282720366,0.0043746532041621,0.0037211867208437,0.0081550722994404,0.0031748448114276,0.0064297756482725,0.0394139687865096,0.0058566720250773,0.0776320444433128,0.0422433491047311,0.0059853788378989,0.0007554702303045,0.735101165562249,0.0323602007336489,1
n01558993_12968,0.0038303543479484,0.000424067109515,0.0006379118844515,0.0009524186476594,0.0004748857295131,0.0019294160283765,5.784972568548061e-05,0.0004695875587716,0.0010772508087114,0.0016466507367625,0.0082111298968127,0.0249484687008953,9.476561335544646e-05,0.0002436319496044,0.9447443780360252,0.0102572332259115,1
n01558993_14305,0.0011275985054636,0.0002358785206516,0.0012655842293722,0.0004299821352236,0.0009274461437849,4.89813480039992e-05,0.0001335194292231,0.0001656009638761,0.0191096797923787,0.0009549719772553,0.0084531500053314,0.0020999199179677,0.0001864720090562,2.9054908360990786e-05,0.9350684151397316,0.0297637449743184,1
n01558993_4297,0.0017254607289002,0.0077417881203958,0.0075898157176549,0.0070079072705325,0.0002169389986655,0.0007534852437576,0.0014558713315724,0.002514918233379,0.0397247484366518,0.0005738443892639,0.0300608752339579,0.0034580803536363,0.0010758249642618,0.0007544207132988,0.8164767951189243,0.0788692251451464,1
n01558993_6287,7.357031498383832e-05,3.042249044987243e-05,7.509608816893819e-05,3.429749415737682e-05,0.0003470416618994,0.0002330186340385,2.123517007381486e-06,1.866941465188887e-05,0.0002470797959028,0.0002413041660544,0.0024167182146449,0.0003206531397804,3.0272370006490193e-05,9.913326144192546e-05,0.994926184169756,0.0009044152670558,1
n01582220_9857,0.0146244081809509,0.0057242022116534,0.0330223174754678,0.0072646403757439,0.0259662513087821,0.0032109528900895,0.007127901126047,0.0094706528614624,0.0833330852508357,0.0065032490335102,0.0579613699489153,0.0050003091255649,0.0029024892841178,0.0023541551885064,0.4231858441606679,0.3123481715776839,1
n01592084_2422,0.0012745971504483,0.0001886358089888,9.534121794703852e-05,0.0001682834905923,0.0003982394449338,5.361225586579753e-05,5.539385998698794e-05,3.649639314476555e-05,0.0002903662723778,0.0003441477938788,0.0016124915348799,0.0006204442544162,4.074974356309008e-05,3.422377139878086e-05,0.9931634913284386,0.0016234856791386,1
n01592084_3955,0.2618486937564185,0.0192080222597393,0.004125824622276,0.0011434045329807,0.0023578055331497,0.0446259651239006,0.0020000484766836,0.0463585656046402,0.0423300226411249,0.0031062098290163,0.1165334401566979,0.1265625314951266,0.0024615555736448,0.0013528584529024,0.178376700031878,0.1476083519098198,0
n01601694_10499,0.0007519764600567,0.0001613722117245,0.0119375083600778,0.0001897446209004,0.0006026276123828,0.0001538510648627,3.4277549242168806e-05,0.00019750176014,0.0072874953761543,0.1219907520643622,0.0003772327232857,0.0012405050707102,0.0006091959259219,0.000236086038112,0.7011427849858577,0.1530870881762082,1
n01601694_9470,0.0005391925665142,0.0001318568708839,0.0003169386902198,0.000319535657911,1.6066289584689238e-05,1.564560811193792e-05,0.0002872352247478,0.0001011954985133,0.0017751956530039,0.000522525144721,0.0035745878702078,0.000336959202048,5.35334646539701e-05,2.6024745180809667e-05,0.9872724681663358,0.0047110393473614,1
n01616318_3247,0.0099104759228655,0.0013824929795202,0.017450291588334,0.1249644549247512,0.0027574584556015,0.0011596446258911,0.005441462606311,0.0059354155582861,0.1493682951794022,0.0159025483960025,0.0550920315851587,0.0147759411554589,0.0123418282609471,0.0095778733134439,0.5411413860716422,0.0327983993763833,1
n01622779_1364,0.0072542898375324,0.0029140789189721,0.0208351391363156,0.0027324049589638,0.0016112045273314,0.0188308138219133,0.0036924757623408,0.0054908751947574,0.0529609197506893,0.0039067602042859,0.123865204164655,0.0331680962584777,0.0051580792681512,0.0037176653999272,0.5843242739127896,0.1295377188828965,1
n01622779_1961,0.0001638644010352,2.8747703856577342e-05,0.0001950642335651,0.0001132032950159,1.0238809288470593e-05,6.4170344153692e-05,0.0001414899511786,0.0001443558765439,0.0004895124769806,2.913646109149511e-05,0.0020102260035798,0.001408502614764,1.8733713532875853e-05,9.31110713677838e-06,0.9893222440115664,0.0058511989967101,1
n01622779_9829,2.6182549884102883e-05,0.0001894556929455,0.0001575981410751,4.197187435258234e-05,8.34206250489268e-06,8.452564202747994e-05,0.0001677735463639,7.686904952352008e-05,0.0003281136344904,2.5046925696235445e-05,0.009019926184089,0.0004645039581605,2.6293801645450417e-05,2.7048141281799237e-05,0.9851882512391248,0.0041680975568345,1
n01795545_1515,5.4622346595976386e-05,3.082747451236329e-05,0.0012511720026174,4.5652345641028144e-05,3.8356010373219865e-05,6.592364689427697e-05,1.1867200201092929e-05,1.836545503903532e-05,0.0030480941205837,5.724776726383681e-05,0.0247891846805565,0.0004732689709762,5.9549495093567626e-05,3.722796433819427e-05,0.9067459400932264,0.0632727004260869,1
n01795545_9555,0.0001949807749013,2.4770873204503813e-05,0.0081592217863808,0.0001888564312491,4.916931508148026e-05,0.0002247909730598,2.0981894661910985e-06,9.595015425203937e-05,0.0231262940639193,0.0001318724742595,0.0067875854068586,0.0004601877637724,7.908187322471081e-05,1.95685559194126e-05,0.9297849404176352,0.0306706309468151,1
n01796340_11254,0.002420081026611,0.0011397444932473,0.0054286986294801,0.0208090504983557,0.003835198024574,0.0019667295489636,0.0219311984114485,0.0012353014709305,0.0784670274313852,0.0045984358820424,0.0287592558094807,0.0092352010723235,0.002773465562654,0.0009644569614086,0.7146303329046511,0.1018058222724433,1
