image_name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
n01514859_3837,bird,dog,bear,cat,bottle,truck,boat,knife,chair,elephant,oven,bicycle,clock,keyboard,car,airplane
n01514859_8222,bird,dog,cat,boat,bear,oven,bottle,chair,truck,bicycle,elephant,knife,keyboard,clock,car,airplane
n01530575_3903,bird,dog,chair,cat,keyboard,bottle,clock,bicycle,boat,bear,knife,truck,oven,car,airplane,elephant
n01531178_2725,bird,cat,dog,bear,knife,bottle,boat,truck,airplane,chair,keyboard,oven,clock,car,elephant,bicycle
n01537544_8859,bird,dog,elephant,chair,bottle,clock,keyboard,knife,bear,cat,oven,bicycle,truck,boat,car,airplane
n01558993_12968,bird,clock,dog,knife,boat,bottle,truck,chair,cat,airplane,bear,keyboard,bicycle,elephant,oven,car
n01558993_14305,bird,dog,bicycle,bottle,airplane,cat,clock,boat,bear,truck,car,chair,knife,keyboard,elephant,oven
n01558993_4297,bird,bear,dog,cat,keyboard,bottle,boat,truck,chair,knife,clock,bicycle,oven,car,airplane,elephant
n01558993_6287,bird,dog,truck,bottle,clock,cat,boat,car,bicycle,airplane,chair,elephant,knife,bear,keyboard,oven
n01582220_9857,bird,dog,knife,bottle,keyboard,bear,boat,cat,chair,clock,truck,elephant,car,bicycle,oven,airplane
n01592084_2422,bird,dog,cat,airplane,bear,keyboard,bottle,knife,truck,boat,oven,chair,bicycle,clock,car,elephant
n01592084_3955,bird,dog,bottle,knife,cat,chair,clock,elephant,keyboard,bicycle,airplane,car,boat,bear,oven,truck
n01601694_10499,bird,dog,boat,bottle,elephant,bear,oven,cat,keyboard,chair,clock,knife,truck,car,airplane,bicycle
n01601694_9470,bird,dog,boat,bottle,bear,chair,cat,truck,oven,bicycle,clock,knife,airplane,keyboard,car,elephant
n01616318_3247,bird,cat,dog,bear,boat,chair,bottle,bicycle,knife,truck,keyboard,elephant,clock,car,airplane,oven
n01622779_1364,bird,cat,dog,bear,chair,truck,elephant,bottle,knife,bicycle,clock,boat,keyboard,airplane,oven,car
n01622779_1961,bird,dog,cat,bear,bottle,knife,truck,chair,keyboard,bicycle,clock,oven,car,boat,elephant,airplane
n01622779_9829,bird,cat,dog,chair,bear,bottle,clock,knife,bicycle,truck,boat,keyboard,car,oven,elephant,airplane
n01795545_1515,bird,dog,cat,bottle,bear,truck,chair,keyboard,elephant,bicycle,clock,boat,knife,car,airplane,oven
n01795545_9555,bird,dog,bottle,bear,cat,elephant,clock,bicycle,chair,knife,boat,truck,keyboard,car,airplane,oven
n01796340_11254,bird,dog,bottle,cat,truck,boat,chair,bicycle,keyboard,clock,knife,bear,car,oven,airplane,elephant
n01796340_5058,bird,dog,cat,bear,boat,bottle,elephant,car,knife,truck,bicycle,oven,airplane,clock,chair,keyboard
n01798484_2289,bird,dog,cat,bottle,bear,chair,boat,keyboard,truck,bicycle,knife,airplane,elephant,oven,clock,car
n01798484_3762,bird,cat,dog,bottle,truck,keyboard,bicycle,chair,boat,airplane,clock,knife,bear,car,elephant,oven
